video_id,lang,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program,year,genre,channel,ats,rating,reach,gender,person_name_count
UzmZXYPQQTE,HINDI,1,0,10,10,0,0,1,7,830,336,RADHAKRISHN,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,25.01405283867341,0.78,3.13,male,10
UzmZXYPQQTE,HINDI,1,0,10,10,0,0,1,7,830,336,RADHAKRISHN,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,25.01405283867341,0.78,3.13,female,10
Uztzl9khhrY,HINDI,0,0,0,0,0,0,0,0,1,0,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,male,0
Uztzl9khhrY,HINDI,0,0,0,0,0,0,0,0,1,0,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,female,0
V-cgPpX1pj0,HINDI,1,0,16,15,0,0,3,9,2513,955,KUMKUM BHAGYA,2018.0,DRAMA/SOAP,Zee Anmol,32.798527091004736,0.77,2.36,male,16
V-cgPpX1pj0,HINDI,1,0,16,15,0,0,3,9,2513,955,KUMKUM BHAGYA,2018.0,DRAMA/SOAP,Zee Anmol,32.798527091004736,0.77,2.36,female,15
VSxIhtbr9b8,HINDI,8,0,10,10,0,0,2,5,2116,966,SHRI KRISHNA/ KRISHNA,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD National,57.92805755395683,1.08,1.86,male,10
VSxIhtbr9b8,HINDI,8,0,10,10,0,0,2,5,2116,966,SHRI KRISHNA/ KRISHNA,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD National,57.92805755395683,1.08,1.86,female,10
VnK3GkfiBu0,HINDI,16,0,13,12,0,0,2,6,3551,1386,KUMKUM BHAGYA,2018.0,DRAMA/SOAP,Zee Anmol,32.798527091004736,0.77,2.36,male,13
VnK3GkfiBu0,HINDI,16,0,13,12,0,0,2,6,3551,1386,KUMKUM BHAGYA,2018.0,DRAMA/SOAP,Zee Anmol,32.798527091004736,0.77,2.36,female,12
W6ZJZOCtNs4,HINDI,1,0,16,15,0,0,4,6,1647,590,SHAKTI-ASTITVA KE EHSAAS KI,2018.0,DRAMA/SOAP,Colors,41.52510381275953,0.62,1.49,male,16
W6ZJZOCtNs4,HINDI,1,0,16,15,0,0,4,6,1647,590,SHAKTI-ASTITVA KE EHSAAS KI,2018.0,DRAMA/SOAP,Colors,41.52510381275953,0.62,1.49,female,15
W7oHc89eGB4,HINDI,3,0,11,11,0,0,2,6,1911,770,GANGA,2018.0,DRAMA/SOAP,Zee Anmol,27.94583693460098,0.61,2.17,male,11
W7oHc89eGB4,HINDI,3,0,11,11,0,0,2,6,1911,770,GANGA,2018.0,DRAMA/SOAP,Zee Anmol,27.94583693460098,0.61,2.17,female,11
Wb7FKaT-q14,HINDI,1,0,6,6,0,0,1,3,228,54,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,male,6
Wb7FKaT-q14,HINDI,1,0,6,6,0,0,1,3,228,54,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,female,6
XLiY6ttVLts,HINDI,3,0,10,10,0,0,0,5,2785,1134,PYAAR KI LUKA CHUPPI,2019.0,DRAMA/SOAP,Dangal,46.27867935086738,0.7,1.52,male,10
XLiY6ttVLts,HINDI,3,0,10,10,0,0,0,5,2785,1134,PYAAR KI LUKA CHUPPI,2019.0,DRAMA/SOAP,Dangal,46.27867935086738,0.7,1.52,female,10
XiskDUXaaIU,HINDI,3,0,10,10,0,0,3,4,833,329,PHIR LAUT AAYI NAAGIN,2019.0,DRAMA/SOAP,Dangal,49.3542953396968,0.89,1.8,male,10
XiskDUXaaIU,HINDI,3,0,10,10,0,0,3,4,833,329,PHIR LAUT AAYI NAAGIN,2019.0,DRAMA/SOAP,Dangal,49.3542953396968,0.89,1.8,female,10
XpuTbOqlxOI,HINDI,1,0,11,11,0,0,3,5,1621,562,KITANI MOHABBAT HAI,2019.0,DRAMA/SOAP,Dangal,51.8232044198895,1.15,2.23,male,11
XpuTbOqlxOI,HINDI,1,0,11,11,0,0,3,5,1621,562,KITANI MOHABBAT HAI,2019.0,DRAMA/SOAP,Dangal,51.8232044198895,1.15,2.23,female,11
YDIzqB5TYKs,HINDI,0,0,0,0,0,0,0,0,902,342,RADHAKRISHN,2022.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,43.80714879467997,1.16,2.64,male,0
YDIzqB5TYKs,HINDI,0,0,0,0,0,0,0,0,902,342,RADHAKRISHN,2022.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,43.80714879467997,1.16,2.64,female,0
YT2ZprTiMmQ,HINDI,5,0,16,14,2,0,4,8,3044,1168,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021.0,DRAMA/SOAP,Colors,35.11552928533047,0.83,2.37,male,16
YT2ZprTiMmQ,HINDI,5,0,16,14,2,0,4,8,3044,1168,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021.0,DRAMA/SOAP,Colors,35.11552928533047,0.83,2.37,female,14
Z3kOM3TCyxA,HINDI,4,0,18,18,0,0,4,8,2404,860,PARICHAY,2018.0,DRAMA/SOAP,Colors Rishtey,36.394686907020876,0.63,1.73,male,18
Z3kOM3TCyxA,HINDI,4,0,18,18,0,0,4,8,2404,860,PARICHAY,2018.0,DRAMA/SOAP,Colors Rishtey,36.394686907020876,0.63,1.73,female,18
ZThd2Krro84,HINDI,4,0,14,14,0,0,5,6,1916,907,BAALVEER RETURNS,2020.0,CHILDRENS PROGRAM,Sony Pal,97.45996686913307,0.94,1.79,male,14
ZThd2Krro84,HINDI,4,0,14,14,0,0,5,6,1916,907,BAALVEER RETURNS,2020.0,CHILDRENS PROGRAM,Sony Pal,97.45996686913307,0.94,1.79,female,14
_KhUT-f8b4M,HINDI,5,0,13,13,0,0,4,5,1406,524,Teri Meri Ikk Jindri,2021.0,DRAMA/SOAP,Zee TV,36.90275435637999,0.83,2.23,male,13
_KhUT-f8b4M,HINDI,5,0,13,13,0,0,4,5,1406,524,Teri Meri Ikk Jindri,2021.0,DRAMA/SOAP,Zee TV,36.90275435637999,0.83,2.23,female,13
a6CVTxqhUFo,HINDI,3,0,10,9,1,0,0,6,2800,975,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021.0,DRAMA/SOAP,Colors,35.11552928533047,0.83,2.37,male,10
a6CVTxqhUFo,HINDI,3,0,10,9,1,0,0,6,2800,975,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021.0,DRAMA/SOAP,Colors,35.11552928533047,0.83,2.37,female,9
agE5LdFur5A,HINDI,2,0,27,27,0,0,12,14,1005,415,MAHABHARAT,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD Bharati,61.5470538955599,3.24,5.26,male,27
agE5LdFur5A,HINDI,2,0,27,27,0,0,12,14,1005,415,MAHABHARAT,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD Bharati,61.5470538955599,3.24,5.26,female,27
ayfYf6aMy2M,HINDI,4,0,10,10,0,0,4,4,2230,845,GUDDAN TUMSE NAA HO PAYEGA,2018.0,DRAMA/SOAP,Zee TV,31.329639889196677,0.82,2.62,male,10
ayfYf6aMy2M,HINDI,4,0,10,10,0,0,4,4,2230,845,GUDDAN TUMSE NAA HO PAYEGA,2018.0,DRAMA/SOAP,Zee TV,31.329639889196677,0.82,2.62,female,10
b-GlqCI0Csk,HINDI,10,0,10,10,0,0,3,4,2534,1099,UTTAR RAMAYAN/LUV KUSH,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD National,60.03649635036496,6.28,10.46,male,10
b-GlqCI0Csk,HINDI,10,0,10,10,0,0,3,4,2534,1099,UTTAR RAMAYAN/LUV KUSH,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD National,60.03649635036496,6.28,10.46,female,10
bTucaYr3HwA,HINDI,2,0,14,14,0,0,7,5,1642,727,VISHNU PURAN,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD Bharati,35.12630014858841,0.96,2.09,male,14
bTucaYr3HwA,HINDI,2,0,14,14,0,0,7,5,1642,727,VISHNU PURAN,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD Bharati,35.12630014858841,0.96,2.09,female,14
cNqNF2V8q84,HINDI,2,0,14,14,0,0,5,8,2635,960,KUNDALI BHAGYA,2018.0,DRAMA/SOAP,Zee TV,13.229665071770334,0.65,4.9,male,14
cNqNF2V8q84,HINDI,2,0,14,14,0,0,5,8,2635,960,KUNDALI BHAGYA,2018.0,DRAMA/SOAP,Zee TV,13.229665071770334,0.65,4.9,female,14
caqE4Q3RLz4,HINDI,3,0,11,11,0,0,2,6,2944,1031,KUNDALI BHAGYA,2021.0,DRAMA/SOAP,Zee TV,38.43169853144916,0.87,2.24,male,11
caqE4Q3RLz4,HINDI,3,0,11,11,0,0,2,6,2944,1031,KUNDALI BHAGYA,2021.0,DRAMA/SOAP,Zee TV,38.43169853144916,0.87,2.24,female,11
ceaZ0ztCoFw,HINDI,0,0,8,7,0,0,3,3,22,6,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,male,8
ceaZ0ztCoFw,HINDI,0,0,8,7,0,0,3,3,22,6,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,female,7
ceudNrU3fpU,HINDI,3,0,12,11,1,0,2,7,1570,606,EK HAZARON MEIN MERI BEHNA HAI,2018.0,DRAMA/SOAP,STAR Utsav,31.236203090507725,0.61,1.96,male,12
ceudNrU3fpU,HINDI,3,0,12,11,1,0,2,7,1570,606,EK HAZARON MEIN MERI BEHNA HAI,2018.0,DRAMA/SOAP,STAR Utsav,31.236203090507725,0.61,1.96,female,11
cjNdEtnOHys,HINDI,0,0,5,3,2,0,1,1,12,2,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,male,5
cjNdEtnOHys,HINDI,0,0,5,3,2,0,1,1,12,2,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,female,3
cx5B-RTPTOM,HINDI,2,0,15,15,0,0,4,6,2009,736,KUNDALI BHAGYA,2018.0,DRAMA/SOAP,Zee TV,13.229665071770334,0.65,4.9,male,15
cx5B-RTPTOM,HINDI,2,0,15,15,0,0,4,6,2009,736,KUNDALI BHAGYA,2018.0,DRAMA/SOAP,Zee TV,13.229665071770334,0.65,4.9,female,15
cygYV6BVmWY,HINDI,7,0,15,15,0,0,5,5,1856,843,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019.0,MYTHOLOGICAL/COSTUME DRAMAS,Dangal,51.30483064963909,0.95,1.85,male,15
cygYV6BVmWY,HINDI,7,0,15,15,0,0,5,5,1856,843,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019.0,MYTHOLOGICAL/COSTUME DRAMAS,Dangal,51.30483064963909,0.95,1.85,female,15
dKRCjcw1B0Q,HINDI,4,0,8,7,0,1,1,5,2489,873,KUMKUM BHAGYA,2018.0,DRAMA/SOAP,Zee Anmol,32.798527091004736,0.77,2.36,male,8
dKRCjcw1B0Q,HINDI,4,0,8,7,0,1,1,5,2489,873,KUMKUM BHAGYA,2018.0,DRAMA/SOAP,Zee Anmol,32.798527091004736,0.77,2.36,female,7
dWlW609PvTY,HINDI,0,0,5,2,3,0,1,3,11,2,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,male,5
dWlW609PvTY,HINDI,0,0,5,2,3,0,1,3,11,2,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,female,2
f2pSGxmh0Jg,HINDI,0,0,5,4,1,0,0,3,7,2,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,male,5
f2pSGxmh0Jg,HINDI,0,0,5,4,1,0,0,3,7,2,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,female,4
fZdguiGcgfw,HINDI,3,0,11,10,0,0,5,5,1127,459,KITANI MOHABBAT HAI,2019.0,DRAMA/SOAP,Dangal,51.8232044198895,1.15,2.23,male,11
fZdguiGcgfw,HINDI,3,0,11,10,0,0,5,5,1127,459,KITANI MOHABBAT HAI,2019.0,DRAMA/SOAP,Dangal,51.8232044198895,1.15,2.23,female,10
g01QXsqvgo4,HINDI,0,0,0,0,0,0,0,0,15,4,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,male,0
g01QXsqvgo4,HINDI,0,0,0,0,0,0,0,0,15,4,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,female,0
gGHZEkcK_x8,HINDI,4,0,8,8,0,0,1,2,2235,753,KUNDALI BHAGYA,2021.0,DRAMA/SOAP,Zee TV,38.43169853144916,0.87,2.24,male,8
gGHZEkcK_x8,HINDI,4,0,8,8,0,0,1,2,2235,753,KUNDALI BHAGYA,2021.0,DRAMA/SOAP,Zee TV,38.43169853144916,0.87,2.24,female,8
gVoDL4QE_ZU,HINDI,0,0,6,6,0,0,2,3,473,185,VIGHNAHARTA GANESH,2022.0,MYTHOLOGICAL/COSTUME DRAMAS,Shemaroo TV,39.494470774091624,0.66,1.66,male,6
gVoDL4QE_ZU,HINDI,0,0,6,6,0,0,2,3,473,185,VIGHNAHARTA GANESH,2022.0,MYTHOLOGICAL/COSTUME DRAMAS,Shemaroo TV,39.494470774091624,0.66,1.66,female,6
h88tubMv2uw,HINDI,3,0,12,12,0,0,0,8,2288,889,PHIR LAUT AAYI NAAGIN,2019.0,DRAMA/SOAP,Dangal,49.3542953396968,0.89,1.8,male,12
h88tubMv2uw,HINDI,3,0,12,12,0,0,0,8,2288,889,PHIR LAUT AAYI NAAGIN,2019.0,DRAMA/SOAP,Dangal,49.3542953396968,0.89,1.8,female,12
hLGDwmg7hEc,HINDI,1,0,0,0,0,0,0,0,2050,855,GUDDAN TUMSE NAA HO PAYEGA,2018.0,DRAMA/SOAP,Zee TV,31.329639889196677,0.82,2.62,male,0
hLGDwmg7hEc,HINDI,1,0,0,0,0,0,0,0,2050,855,GUDDAN TUMSE NAA HO PAYEGA,2018.0,DRAMA/SOAP,Zee TV,31.329639889196677,0.82,2.62,female,0
hw2wRqmIXKI,HINDI,4,0,13,13,0,0,1,4,2628,983,NAAGIN,2021.0,DRAMA/SOAP,Colors,36.641645815957745,0.92,2.51,male,13
hw2wRqmIXKI,HINDI,4,0,13,13,0,0,1,4,2628,983,NAAGIN,2021.0,DRAMA/SOAP,Colors,36.641645815957745,0.92,2.51,female,13
i3CjClUHRzI,HINDI,4,0,11,11,0,0,1,7,3754,1510,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,male,11
i3CjClUHRzI,HINDI,4,0,11,11,0,0,1,7,3754,1510,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,female,11
iNSwLRvsyGQ,HINDI,0,0,5,5,0,0,1,3,1461,636,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019.0,MYTHOLOGICAL/COSTUME DRAMAS,Dangal,51.30483064963909,0.95,1.85,male,5
iNSwLRvsyGQ,HINDI,0,0,5,5,0,0,1,3,1461,636,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019.0,MYTHOLOGICAL/COSTUME DRAMAS,Dangal,51.30483064963909,0.95,1.85,female,5
jXlc2SDhCEc,HINDI,2,0,14,14,0,0,5,8,2852,1089,KUNDALI BHAGYA,2018.0,DRAMA/SOAP,Zee TV,13.229665071770334,0.65,4.9,male,14
jXlc2SDhCEc,HINDI,2,0,14,14,0,0,5,8,2852,1089,KUNDALI BHAGYA,2018.0,DRAMA/SOAP,Zee TV,13.229665071770334,0.65,4.9,female,14
k1pN8HT4Bsc,HINDI,4,0,13,12,1,0,3,7,2060,874,APNA TIME BHI AAYEGA,2021.0,DRAMA/SOAP,Zee TV/Zee Anmol,43.196073084265066,0.87,2.01,male,13
k1pN8HT4Bsc,HINDI,4,0,13,12,1,0,3,7,2060,874,APNA TIME BHI AAYEGA,2021.0,DRAMA/SOAP,Zee TV/Zee Anmol,43.196073084265066,0.87,2.01,female,12
kCxKRSXtkUk,HINDI,0,0,3,3,0,0,0,1,5,0,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,male,3
kCxKRSXtkUk,HINDI,0,0,3,3,0,0,0,1,5,0,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,female,3
kEwF4DUqRBM,HINDI,4,0,11,11,0,0,2,6,3136,1222,NAAGIN,2021.0,DRAMA/SOAP,Colors,36.641645815957745,0.92,2.51,male,11
kEwF4DUqRBM,HINDI,4,0,11,11,0,0,2,6,3136,1222,NAAGIN,2021.0,DRAMA/SOAP,Colors,36.641645815957745,0.92,2.51,female,11
kFzxOvDhiU8,HINDI,7,0,16,16,0,0,9,5,2867,1231,VISHNU PURAN,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD Bharati,35.12630014858841,0.96,2.09,male,16
kFzxOvDhiU8,HINDI,7,0,16,16,0,0,9,5,2867,1231,VISHNU PURAN,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD Bharati,35.12630014858841,0.96,2.09,female,16
kJQWfuSYc8g,HINDI,3,0,30,30,0,0,10,16,1949,889,VISHNU PURAN,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD Bharati,35.12630014858841,0.96,2.09,male,30
kJQWfuSYc8g,HINDI,3,0,30,30,0,0,10,16,1949,889,VISHNU PURAN,2020.0,MYTHOLOGICAL/COSTUME DRAMAS,DD Bharati,35.12630014858841,0.96,2.09,female,30
kjyx3UCCGF4,HINDI,2,0,8,8,0,0,0,6,2870,1121,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021.0,DRAMA/SOAP,Colors,35.11552928533047,0.83,2.37,male,8
kjyx3UCCGF4,HINDI,2,0,8,8,0,0,0,6,2870,1121,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021.0,DRAMA/SOAP,Colors,35.11552928533047,0.83,2.37,female,8
l5BbKCR_uZ8,HINDI,6,0,10,10,0,0,2,5,1813,661,PHIR LAUT AAYI NAAGIN,2019.0,DRAMA/SOAP,Dangal,49.3542953396968,0.89,1.8,male,10
l5BbKCR_uZ8,HINDI,6,0,10,10,0,0,2,5,1813,661,PHIR LAUT AAYI NAAGIN,2019.0,DRAMA/SOAP,Dangal,49.3542953396968,0.89,1.8,female,10
lG556zHC9vg,HINDI,8,0,15,14,1,0,5,2,2006,839,BAALVEER RETURNS,2020.0,CHILDRENS PROGRAM,Sony Pal,97.45996686913307,0.94,1.79,male,15
lG556zHC9vg,HINDI,8,0,15,14,1,0,5,2,2006,839,BAALVEER RETURNS,2020.0,CHILDRENS PROGRAM,Sony Pal,97.45996686913307,0.94,1.79,female,14
lv0AbAVvnec,HINDI,4,0,13,13,0,0,3,4,4133,1646,NAAGIN,2018.0,DRAMA/SOAP,Colors,23.143438453713124,0.77,3.31,male,13
lv0AbAVvnec,HINDI,4,0,13,13,0,0,3,4,4133,1646,NAAGIN,2018.0,DRAMA/SOAP,Colors,23.143438453713124,0.77,3.31,female,13
m8z6Z6BhH94,HINDI,6,0,14,14,0,0,3,9,2322,926,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,male,14
m8z6Z6BhH94,HINDI,6,0,14,14,0,0,3,9,2322,926,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,female,14
mfFihbdSPjg,HINDI,2,0,13,13,0,0,1,9,3417,1403,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,male,13
mfFihbdSPjg,HINDI,2,0,13,13,0,0,1,9,3417,1403,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,female,13
nbwQGZyqZCY,HINDI,2,0,16,16,0,0,5,5,1311,559,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019.0,MYTHOLOGICAL/COSTUME DRAMAS,Dangal,51.30483064963909,0.95,1.85,male,16
nbwQGZyqZCY,HINDI,2,0,16,16,0,0,5,5,1311,559,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019.0,MYTHOLOGICAL/COSTUME DRAMAS,Dangal,51.30483064963909,0.95,1.85,female,16
ncThMYSTQ7M,HINDI,2,0,10,10,0,0,4,4,1669,653,EK HAZARON MEIN MERI BEHNA HAI,2018.0,DRAMA/SOAP,STAR Utsav,31.236203090507725,0.61,1.96,male,10
ncThMYSTQ7M,HINDI,2,0,10,10,0,0,4,4,1669,653,EK HAZARON MEIN MERI BEHNA HAI,2018.0,DRAMA/SOAP,STAR Utsav,31.236203090507725,0.61,1.96,female,10
oPHKjS_Wz5I,HINDI,2,0,14,14,0,0,2,8,2037,739,SHAKTI-ASTITVA KE EHSAAS KI,2018.0,DRAMA/SOAP,Colors,41.52510381275953,0.62,1.49,male,14
oPHKjS_Wz5I,HINDI,2,0,14,14,0,0,2,8,2037,739,SHAKTI-ASTITVA KE EHSAAS KI,2018.0,DRAMA/SOAP,Colors,41.52510381275953,0.62,1.49,female,14
oXOy3JaelFQ,HINDI,0,0,5,3,2,0,0,4,8,2,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,male,5
oXOy3JaelFQ,HINDI,0,0,5,3,2,0,0,4,8,2,DIVYA DRISHTI,2020.0,DRAMA/SOAP,STAR Plus,36.32502831257078,0.86,2.38,female,3
p-l4pRVODe4,HINDI,3,0,10,10,0,0,2,5,3036,1040,KUNDALI BHAGYA,2021.0,DRAMA/SOAP,Zee TV,38.43169853144916,0.87,2.24,male,10
p-l4pRVODe4,HINDI,3,0,10,10,0,0,2,5,3036,1040,KUNDALI BHAGYA,2021.0,DRAMA/SOAP,Zee TV,38.43169853144916,0.87,2.24,female,10
pBiLlzRQK4I,HINDI,0,0,3,3,0,0,2,1,3,0,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,male,3
pBiLlzRQK4I,HINDI,0,0,3,3,0,0,2,1,3,0,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,female,3
pFw0E3NtNdI,HINDI,1,0,9,9,0,0,5,4,863,336,RADHAKRISHN,2022.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,43.80714879467997,1.16,2.64,male,9
pFw0E3NtNdI,HINDI,1,0,9,9,0,0,5,4,863,336,RADHAKRISHN,2022.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,43.80714879467997,1.16,2.64,female,9
ppSV3E6RHHU,HINDI,9,0,8,8,0,0,3,3,1444,570,KARMAPHAL DAATA SHANI,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,Colors,43.22946175637394,0.62,1.42,male,8
ppSV3E6RHHU,HINDI,9,0,8,8,0,0,3,3,1444,570,KARMAPHAL DAATA SHANI,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,Colors,43.22946175637394,0.62,1.42,female,8
qWmLq0s9KGg,HINDI,0,0,4,2,1,1,2,1,4,0,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,male,4
qWmLq0s9KGg,HINDI,0,0,4,2,1,1,2,1,4,0,MANN SUNDAR,2022.0,DRAMA/SOAP,Dangal,53.062360801781736,0.58,1.09,female,2
qbr3saFIZWY,HINDI,4,0,16,16,0,0,3,7,3227,1393,CIF,2019.0,ACTION/THRILLER,Dangal,33.609500138083405,0.67,1.99,male,16
qbr3saFIZWY,HINDI,4,0,16,16,0,0,3,7,3227,1393,CIF,2019.0,ACTION/THRILLER,Dangal,33.609500138083405,0.67,1.99,female,16
qcfm4bkOq6Y,HINDI,1,0,12,11,1,0,2,6,2402,877,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021.0,DRAMA/SOAP,Colors,35.11552928533047,0.83,2.37,male,12
qcfm4bkOq6Y,HINDI,1,0,12,11,1,0,2,6,2402,877,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021.0,DRAMA/SOAP,Colors,35.11552928533047,0.83,2.37,female,11
qqBPJ3oNO2k,HINDI,9,0,51,48,2,0,14,24,3017,1219,CIF,2019.0,ACTION/THRILLER,Dangal,33.609500138083405,0.67,1.99,male,51
qqBPJ3oNO2k,HINDI,9,0,51,48,2,0,14,24,3017,1219,CIF,2019.0,ACTION/THRILLER,Dangal,33.609500138083405,0.67,1.99,female,48
rb9xLZ5O-HA,HINDI,4,0,13,13,0,0,3,8,1848,707,SHAKTI-ASTITVA KE EHSAAS KI,2018.0,DRAMA/SOAP,Colors,41.52510381275953,0.62,1.49,male,13
rb9xLZ5O-HA,HINDI,4,0,13,13,0,0,3,8,1848,707,SHAKTI-ASTITVA KE EHSAAS KI,2018.0,DRAMA/SOAP,Colors,41.52510381275953,0.62,1.49,female,13
rvrr_iF6RVA,HINDI,4,0,17,17,0,0,4,4,1837,796,BAALVEER RETURNS,2020.0,CHILDRENS PROGRAM,Sony Pal,97.45996686913307,0.94,1.79,male,17
rvrr_iF6RVA,HINDI,4,0,17,17,0,0,4,4,1837,796,BAALVEER RETURNS,2020.0,CHILDRENS PROGRAM,Sony Pal,97.45996686913307,0.94,1.79,female,17
sBScxPenuAc,HINDI,2,0,11,11,0,0,1,5,1115,414,RADHAKRISHN,2022.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,43.80714879467997,1.16,2.64,male,11
sBScxPenuAc,HINDI,2,0,11,11,0,0,1,5,1115,414,RADHAKRISHN,2022.0,MYTHOLOGICAL/COSTUME DRAMAS,STAR Utsav,43.80714879467997,1.16,2.64,female,11
sRysHmcmdP4,HINDI,3,0,9,9,0,0,0,6,3168,1333,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,male,9
sRysHmcmdP4,HINDI,3,0,9,9,0,0,0,6,3168,1333,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,female,9
uQIOQ3zLO_0,HINDI,3,0,14,14,0,0,3,9,2528,1025,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,male,14
uQIOQ3zLO_0,HINDI,3,0,14,14,0,0,3,9,2528,1025,NAAGIN,2019.0,DRAMA/SOAP,Colors,36.96868008948546,0.74,2.01,female,14
un9_Q_Nwch0,HINDI,3,0,11,10,0,1,2,3,3160,1244,NAAGIN,2018.0,DRAMA/SOAP,Colors,23.143438453713124,0.77,3.31,male,11
un9_Q_Nwch0,HINDI,3,0,11,10,0,1,2,3,3160,1244,NAAGIN,2018.0,DRAMA/SOAP,Colors,23.143438453713124,0.77,3.31,female,10
v7Wq0DFuYQs,HINDI,2,0,14,14,0,0,3,8,2253,823,PHIR LAUT AAYI NAAGIN,2019.0,DRAMA/SOAP,Dangal,49.3542953396968,0.89,1.8,male,14
v7Wq0DFuYQs,HINDI,2,0,14,14,0,0,3,8,2253,823,PHIR LAUT AAYI NAAGIN,2019.0,DRAMA/SOAP,Dangal,49.3542953396968,0.89,1.8,female,14
