video_id,lang,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program,year,genre,channel,ats,rating,reach
xRZUXs8PW1I,TAMIL,0,0,18,18,0,0,14,4,1725,1222,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69
xZ937ja-yTU,TAMIL,0,0,13,13,0,0,5,8,2033,1478,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
xdm_s-ug2zw,TAMIL,0,0,8,8,0,0,2,6,1638,1210,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18
xlWBh9mHowI,TAMIL,0,0,8,8,0,0,5,3,1439,1033,DEIVA MAGAL,2018.0,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23
xmnehJliME4,TAMIL,1,0,7,7,0,0,4,3,1075,709,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31
ySCwT5-Zi0M,TAMIL,0,0,10,10,0,0,3,7,1555,1158,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
yupCY9Kx5eY,TAMIL,0,0,13,13,0,0,8,5,1933,1374,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
zHI0ui0qx3I,TAMIL,0,0,11,11,0,0,9,2,1158,758,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89
zLcilvuTWgs,TAMIL,0,0,8,8,0,0,2,6,1487,1029,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4
zV9DfN_GiwM,TAMIL,0,0,11,11,0,0,7,4,1701,1238,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
ziikxX-Jj3c,TAMIL,0,0,11,11,0,0,9,2,1444,973,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
-0CxY8ee6tE,TELUGU,0,0,78,77,0,1,68,10,217,82,NUMBER 1 KODALU,2022.0,DRAMA/SOAP,Zee Telugu,59.93340732519423,5.2,8.68
-2pLywtwpEY,TELUGU,0,0,12,12,0,0,7,5,1556,1029,PREMA ENTHA MADHURAM,2020.0,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34
-DG3ObKr6Ys,TELUGU,2,0,29,29,0,0,22,7,1725,1206,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48
-GNgn-ta9T8,TELUGU,2,0,10,10,0,0,6,4,1699,1169,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
-fWzvsuV1m8,TELUGU,0,0,26,25,0,1,14,12,1450,989,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48
-lcuxXH6aw0,TELUGU,0,0,10,10,0,0,5,5,1187,817,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
-ltMgYP48Vk,TELUGU,0,0,0,0,0,0,0,0,1,0,GORINTAKU,2019.0,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97
01VygewDr-M,TELUGU,2,0,0,0,0,0,0,0,1772,1186,TRINAYANI,2022.0,DRAMA/SOAP,Zee Telugu,61.957119296316655,5.7,9.2
1HrSc6Je3Tc,TELUGU,0,0,11,11,0,0,5,6,926,655,KALYANA VAIBHOGAME,2018.0,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41
1N4ZDgS73DM,TELUGU,0,0,12,12,0,0,4,8,1156,774,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14
1PkyTluBiaE,TELUGU,1,0,20,20,0,0,12,8,1599,1057,YAMALEELA,2020.0,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42
1SX2SQviZp0,TELUGU,0,0,0,0,0,0,0,0,1556,1020,TRINAYANI,2021.0,DRAMA/SOAP,Zee Telugu,62.695749440715886,6.81,10.86
21L9TVD9eio,TELUGU,0,0,5,5,0,0,3,2,130,50,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14
3TvhBmAsu4k,TELUGU,0,0,11,11,0,0,6,5,1593,1136,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48
3ZqSS1Qrc-o,TELUGU,0,0,15,15,0,0,10,5,1208,817,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48
4M4UG_F5pPs,TELUGU,1,0,8,8,0,0,3,5,1107,703,TRINAYANI,2020.0,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2
4YyZoGIBspU,TELUGU,2,0,11,11,0,0,4,7,1497,937,YAMALEELA,2020.0,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42
519b7krRkRQ,TELUGU,1,0,10,10,0,0,4,6,1457,937,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14
5RsjOK8ZhD4,TELUGU,2,0,15,15,0,0,7,8,1799,1244,PREMA ENTHA MADHURAM,2020.0,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34
5WH0004JfoI,TELUGU,0,0,16,16,0,0,7,9,1579,1061,NUMBER 1 KODALU,2019.0,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98
6eULXFlk6T0,TELUGU,0,0,7,7,0,0,5,2,1030,571,PREMA ENTHA MADHURAM,2021.0,DRAMA/SOAP,Zee Telugu,58.630289532293986,6.08,10.36
6fLIjntkm2E,TELUGU,2,0,16,16,0,0,10,6,1462,981,NUMBER 1 KODALU,2019.0,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98
8M_R9QeDN5k,TELUGU,1,0,10,10,0,0,5,5,1282,789,THAT IS MAHALAKSHMI,2018.0,DRAMA/SOAP,Zee Telugu,51.798561151079134,6.05,11.68
8OrwYtAQgqE,TELUGU,1,0,7,7,0,0,2,5,1164,736,KALYANA VAIBHOGAME,2018.0,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41
8YmW8v73uYo,TELUGU,8,0,11,11,0,0,3,8,1309,833,TRINAYANI,2020.0,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2
8at70l12iCc,TELUGU,0,0,13,13,0,0,9,4,1826,1296,GORINTAKU,2019.0,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97
8sXqZ6jYXQA,TELUGU,0,0,16,16,0,0,7,9,1546,997,TRINAYANI,2022.0,DRAMA/SOAP,Zee Telugu,61.957119296316655,5.7,9.2
8u1eVRBj63I,TELUGU,1,0,9,9,0,0,5,4,584,352,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14
9I1KCpSRiDk,TELUGU,1,0,11,11,0,0,7,4,1257,898,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
9m-3RsYemsA,TELUGU,3,0,8,8,0,0,5,3,1425,910,YAMALEELA,2020.0,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42
AB8WB_onx9w,TELUGU,1,0,10,10,0,0,6,4,1506,1034,PREMA,2018.0,DRAMA/SOAP,Zee Telugu,50.68807339449541,5.67,11.18
ALjBOM9PKKs,TELUGU,1,0,9,9,0,0,4,5,1252,801,EVARE NUVVU MOHINI,2018.0,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22
AaCF0uu-ezQ,TELUGU,3,0,11,11,0,0,4,7,1222,839,RADHAMMA KUTHURU,2021.0,DRAMA/SOAP,Zee Telugu,62.75167785234899,7.01,11.16
BF2cYTZ7b0s,TELUGU,3,0,0,0,0,0,0,0,1771,1229,SWATI CHINUKULU,2019.0,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79
CXo-zJ_9I48,TELUGU,0,0,10,10,0,0,5,5,1171,774,EVARE NUVVU MOHINI,2018.0,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22
D2CbPSbF6Cg,TELUGU,1,0,41,41,0,0,34,7,1311,875,MOUNARAGAM,2019.0,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3
DrzWEhFxkI8,TELUGU,1,0,10,10,0,0,3,7,1393,888,RADHAMMA KUTHURU,2022.0,DRAMA/SOAP,Zee Telugu,63.430777716492,6.23,9.82
DzgAfj34120,TELUGU,1,0,13,13,0,0,6,7,1154,776,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
EuK19jL_dKc,TELUGU,0,0,0,0,0,0,0,0,1731,1132,KALYANA VAIBHOGAME,2019.0,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43
G2kNxzqyI6U,TELUGU,4,0,0,0,0,0,0,0,1104,724,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
HCzISaMh9W4,TELUGU,2,0,14,14,0,0,9,5,1215,811,SWATI CHINUKULU,2019.0,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79
HVujqsZnjPU,TELUGU,0,0,9,9,0,0,3,6,990,586,NUMBER 1 KODALU,2021.0,DRAMA/SOAP,Zee Telugu,60.69844789356984,6.38,10.51
I5hqars7dz0,TELUGU,1,0,11,11,0,0,5,6,1131,710,THAT IS MAHALAKSHMI,2018.0,DRAMA/SOAP,Zee Telugu,51.798561151079134,6.05,11.68
IxXYpXpMizw,TELUGU,0,0,28,28,0,0,14,14,1161,770,AMERICA AMMAYI,2018.0,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81
J4KcO8Scj58,TELUGU,0,0,6,6,0,0,3,3,1043,689,PREMA,2019.0,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03
JbluY3BI2X0,TELUGU,1,0,6,6,0,0,2,4,1249,759,PREMA ENTHA MADHURAM,2021.0,DRAMA/SOAP,Zee Telugu,58.630289532293986,6.08,10.36
JwgVZcgXz6A,TELUGU,1,0,9,9,0,0,5,4,1227,846,PREMA,2018.0,DRAMA/SOAP,Zee Telugu,50.68807339449541,5.67,11.18
LHIDAsHg6Og,TELUGU,0,0,14,14,0,0,7,7,1485,1016,RADHAMMA KUTHURU,2021.0,DRAMA/SOAP,Zee Telugu,62.75167785234899,7.01,11.16
LZ3zPWaIWl0,TELUGU,2,0,15,15,0,0,7,8,1160,795,TRINAYANI,2022.0,DRAMA/SOAP,Zee Telugu,61.957119296316655,5.7,9.2
Ls98zr8YQ4U,TELUGU,6,0,8,8,0,0,5,3,1135,728,KALYANA VAIBHOGAME,2018.0,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41
M3Dq9nCXSOA,TELUGU,1,0,11,11,0,0,5,6,1247,854,GORINTAKU,2019.0,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97
M4dj3jQaXcs,TELUGU,1,0,14,14,0,0,10,4,1247,809,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
NgZzH4ZT2s0,TELUGU,0,0,11,11,0,0,6,5,1500,939,PREMA ENTHA MADHURAM,2020.0,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34
OZ-rIzQgd9I,TELUGU,0,0,17,17,0,0,8,9,1322,896,THAT IS MAHALAKSHMI,2018.0,DRAMA/SOAP,Zee Telugu,51.798561151079134,6.05,11.68
OfBoA6B3iP0,TELUGU,0,0,10,10,0,0,3,7,1309,875,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48
OfUQ2UkWdPA,TELUGU,2,0,10,10,0,0,6,4,1691,1098,AMERICA AMMAYI,2018.0,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81
PEX8uqfEgu4,TELUGU,3,0,32,32,0,0,22,10,1473,880,TRINAYANI,2021.0,DRAMA/SOAP,Zee Telugu,62.695749440715886,6.81,10.86
Q0W9j48Asf4,TELUGU,1,0,7,7,0,0,2,5,1361,890,EVARE NUVVU MOHINI,2018.0,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22
Q89kJAffMow,TELUGU,0,0,5,5,0,0,2,3,1080,713,PREMA ENTHA MADHURAM,2021.0,DRAMA/SOAP,Zee Telugu,58.630289532293986,6.08,10.36
Qgvyq2Mm_EQ,TELUGU,0,0,14,14,0,0,9,5,1407,933,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
SVAKb1rwPWc,TELUGU,6,0,11,11,0,0,8,3,1066,703,MANASU MAMATA,2019.0,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65
SfTkxY48Y0Q,TELUGU,1,0,56,56,0,0,37,19,1055,703,TRINAYANI,2022.0,DRAMA/SOAP,Zee Telugu,61.957119296316655,5.7,9.2
T76K6ayZxjA,TELUGU,2,0,0,0,0,0,0,0,1712,1155,TRINAYANI,2021.0,DRAMA/SOAP,Zee Telugu,62.695749440715886,6.81,10.86
Tymozb1Ehxw,TELUGU,2,0,10,10,0,0,7,3,1655,1126,HITLER GARI PELLAM,2020.0,DRAMA/SOAP,Zee Telugu,57.158590308370044,5.76,10.07
U9bTLrDX3Gs,TELUGU,0,0,11,11,0,0,5,6,1125,704,EVARE NUVVU MOHINI,2018.0,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22
UMrdDAwfdmw,TELUGU,1,0,14,14,0,0,7,7,1422,925,NUMBER 1 KODALU,2022.0,DRAMA/SOAP,Zee Telugu,59.93340732519423,5.2,8.68
VignHp-9FyA,TELUGU,4,0,14,14,0,0,9,5,1721,1208,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
Vj4CFlgy9LM,TELUGU,1,0,13,13,0,0,9,4,918,576,RADHAMMA KUTHURU,2021.0,DRAMA/SOAP,Zee Telugu,62.75167785234899,7.01,11.16
VmnBe62PQWE,TELUGU,2,0,34,34,0,0,30,4,1351,888,MOUNARAGAM,2019.0,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3
WgpgFz0DKTg,TELUGU,0,0,16,16,0,0,9,7,1452,953,NUMBER 1 KODALU,2019.0,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98
WojyU1Sv4JE,TELUGU,0,0,13,13,0,0,5,8,1604,1192,NUMBER 1 KODALU,2019.0,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98
XUe19BfpQFc,TELUGU,4,0,8,8,0,0,3,5,1334,821,YAMALEELA,2020.0,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42
XuOEqj2pD2s,TELUGU,0,0,15,15,0,0,7,8,766,488,TRINAYANI,2022.0,DRAMA/SOAP,Zee Telugu,61.957119296316655,5.7,9.2
YwBFxt5lgDw,TELUGU,0,0,12,12,0,0,8,4,1350,898,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
ZCEBSo3gLqw,TELUGU,1,0,7,7,0,0,5,2,1227,789,HITLER GARI PELLAM,2020.0,DRAMA/SOAP,Zee Telugu,57.158590308370044,5.76,10.07
ZNfvs-uMb4M,TELUGU,0,0,0,0,0,0,0,0,1569,1131,NAA PERU MEENAKSHI,2019.0,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84
Zi_DezjO1vw,TELUGU,1,0,12,12,0,0,8,4,1469,1000,NUMBER 1 KODALU,2019.0,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98
ZiyXWEn10rM,TELUGU,1,0,12,12,0,0,8,4,1242,812,PREMA,2018.0,DRAMA/SOAP,Zee Telugu,50.68807339449541,5.67,11.18
_3ZHdm3SeVw,TELUGU,2,0,12,12,0,0,5,7,1213,838,AMERICA AMMAYI,2018.0,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81
_JRMrCpTyUk,TELUGU,1,0,11,11,0,0,3,8,1443,932,RADHAMMA KUTHURU,2022.0,DRAMA/SOAP,Zee Telugu,63.430777716492,6.23,9.82
_wBkvn0YxXk,TELUGU,0,0,11,11,0,0,5,6,1200,820,RADHAMMA KUTHURU,2022.0,DRAMA/SOAP,Zee Telugu,63.430777716492,6.23,9.82
aXEGRMbm2l4,TELUGU,1,0,12,12,0,0,10,2,1449,987,MOUNARAGAM,2019.0,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3
alc7msRI_WQ,TELUGU,3,0,12,12,0,0,8,4,1609,1096,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
auJYb2Lg-CA,TELUGU,0,0,11,11,0,0,4,7,1105,704,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14
azjcG0eU_Do,TELUGU,2,0,12,12,0,0,8,4,1695,1160,MOUNARAGAM,2019.0,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3
b-sMTCyAvdI,TELUGU,1,0,11,11,0,0,8,3,1466,972,AMERICA AMMAYI,2018.0,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81
bRef1-UAYdc,TELUGU,0,0,11,11,0,0,5,6,1463,936,TRINAYANI,2020.0,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2
cH4hdKUohA4,TELUGU,4,0,10,10,0,0,3,7,1731,1161,KALYANA VAIBHOGAME,2019.0,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43
cy51_-yLBxA,TELUGU,2,1,18,18,0,0,13,5,1754,1152,MANASU MAMATA,2019.0,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65
d-7sNrJaGNo,TELUGU,1,0,9,9,0,0,6,3,1121,781,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
d5pImRRLAD4,TELUGU,1,0,11,11,0,0,5,6,1223,804,TRINAYANI,2020.0,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2
dTM1-BMqN0o,TELUGU,2,0,10,10,0,0,7,3,1536,1045,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
eIacsF_xWE0,TELUGU,1,0,11,11,0,0,7,4,1603,1110,PREMA ENTHA MADHURAM,2021.0,DRAMA/SOAP,Zee Telugu,58.630289532293986,6.08,10.36
edmiHEeiV24,TELUGU,0,0,10,10,0,0,4,6,1614,1107,KALYANA VAIBHOGAME,2019.0,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43
f5GtMzMmDUg,TELUGU,0,0,11,11,0,0,4,7,680,439,NUMBER 1 KODALU,2022.0,DRAMA/SOAP,Zee Telugu,59.93340732519423,5.2,8.68
fD0YIxSAQsc,TELUGU,1,0,9,9,0,0,5,4,840,551,NUMBER 1 KODALU,2021.0,DRAMA/SOAP,Zee Telugu,60.69844789356984,6.38,10.51
fKxd7jfhUHs,TELUGU,0,0,11,11,0,0,5,6,881,564,NUMBER 1 KODALU,2021.0,DRAMA/SOAP,Zee Telugu,60.69844789356984,6.38,10.51
fMZ8G0YX3pc,TELUGU,4,0,12,12,0,0,8,4,1609,1158,NAA PERU MEENAKSHI,2019.0,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84
fkFKSlr9leQ,TELUGU,2,0,6,6,0,0,4,2,1347,904,TRINAYANI,2021.0,DRAMA/SOAP,Zee Telugu,62.695749440715886,6.81,10.86
fqpxWPZIO1k,TELUGU,0,0,0,0,0,0,0,0,23,2,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
frxofQYxmmY,TELUGU,8,0,14,12,0,2,12,2,1167,759,HITLER GARI PELLAM,2020.0,DRAMA/SOAP,Zee Telugu,57.158590308370044,5.76,10.07
fwDR0kRWTjc,TELUGU,0,0,12,12,0,0,9,3,1061,712,NUMBER 1 KODALU,2022.0,DRAMA/SOAP,Zee Telugu,59.93340732519423,5.2,8.68
fwGw_LOU88U,TELUGU,2,0,25,25,0,0,16,9,1204,820,AMERICA AMMAYI,2018.0,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81
gJrx3wK1XRM,TELUGU,0,0,8,8,0,0,6,2,1280,873,PREMA,2019.0,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03
gKd4O_4UoJA,TELUGU,1,0,13,13,0,0,7,6,1544,1007,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
gxZ1RS-pwsQ,TELUGU,0,0,12,12,0,0,10,2,1513,1021,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
h3mVQVF0QlA,TELUGU,2,0,6,6,0,0,4,2,1567,1054,NAA PERU MEENAKSHI,2019.0,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84
hPRNJQMb9bw,TELUGU,1,0,10,10,0,0,7,3,1283,840,PREMA,2019.0,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03
i3ezoP55Tuc,TELUGU,0,0,0,0,0,0,0,0,1833,1325,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
j13CKyeAba8,TELUGU,1,0,9,9,0,0,7,2,1881,1329,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
jMgn6gyU2Q4,TELUGU,2,0,10,10,0,0,5,5,1369,894,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
k-cVQqVUuaM,TELUGU,2,0,11,10,0,1,5,6,1359,899,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
lNwg0-KDyNA,TELUGU,0,0,8,8,0,0,4,4,1353,883,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
ldp0zR9kCNg,TELUGU,2,0,0,0,0,0,0,0,1454,994,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
mtroKxN81dQ,TELUGU,0,0,10,10,0,0,4,6,902,604,RADHAMMA KUTHURU,2021.0,DRAMA/SOAP,Zee Telugu,62.75167785234899,7.01,11.16
n4QpKe6ggAE,TELUGU,0,0,11,11,0,0,7,4,1662,1124,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
nB6fPreCKXI,TELUGU,2,0,9,9,0,0,7,2,1700,1113,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
nXmt0N1o0pU,TELUGU,0,0,11,11,0,0,2,9,1367,878,TRINAYANI,2020.0,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2
ncCwqrw64v0,TELUGU,0,0,13,13,0,0,6,7,1612,1089,PREMA ENTHA MADHURAM,2020.0,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34
o87PtmV7TAM,TELUGU,2,0,10,10,0,0,6,4,1454,957,GORINTAKU,2019.0,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97
oF1qMrgPeVM,TELUGU,0,0,0,0,0,0,0,0,1588,1092,EVARE NUVVU MOHINI,2018.0,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22
oVYPr8gcfqo,TELUGU,1,0,0,0,0,0,0,0,1442,992,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
pDf7-Zb3P48,TELUGU,0,0,10,10,0,0,4,6,817,508,RADHAMMA KUTHURU,2021.0,DRAMA/SOAP,Zee Telugu,62.75167785234899,7.01,11.16
pfO1f8pMmrk,TELUGU,6,0,0,0,0,0,0,0,2017,1398,MANASU MAMATA,2019.0,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65
qT6LP358ADU,TELUGU,0,0,9,9,0,0,4,5,1755,1260,SWATI CHINUKULU,2019.0,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79
r6nwDpwDDcM,TELUGU,1,0,10,10,0,0,6,4,1403,976,SWATI CHINUKULU,2019.0,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79
rTHBESSoyFg,TELUGU,3,0,10,10,0,0,6,4,1245,783,KALYANA VAIBHOGAME,2018.0,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41
rixNIojUWkw,TELUGU,0,0,12,12,0,0,6,6,1368,893,PREMA ENTHA MADHURAM,2021.0,DRAMA/SOAP,Zee Telugu,58.630289532293986,6.08,10.36
stM8_82Ac-8,TELUGU,1,0,14,14,0,0,7,7,1658,1033,TRINAYANI,2021.0,DRAMA/SOAP,Zee Telugu,62.695749440715886,6.81,10.86
swJUfjBH_68,TELUGU,0,0,18,18,0,0,12,6,1761,1177,HITLER GARI PELLAM,2020.0,DRAMA/SOAP,Zee Telugu,57.158590308370044,5.76,10.07
sxOgz8ab5zo,TELUGU,5,0,11,11,0,0,4,7,1052,661,KALYANA VAIBHOGAME,2018.0,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41
tDKlXzZetw4,TELUGU,1,0,12,11,0,1,6,6,1120,762,NUMBER 1 KODALU,2022.0,DRAMA/SOAP,Zee Telugu,59.93340732519423,5.2,8.68
tF3d5ukX5As,TELUGU,1,0,9,9,0,0,6,3,1107,722,PREMA,2019.0,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03
uFjjFC853FI,TELUGU,2,0,5,5,0,0,1,4,1112,681,YAMALEELA,2020.0,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42
uemxJSPTsSw,TELUGU,1,0,12,12,0,0,7,5,1564,1089,NAA PERU MEENAKSHI,2019.0,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84
uf6I4Ff32Rw,TELUGU,1,0,13,13,0,0,7,6,339,172,NUMBER 1 KODALU,2022.0,DRAMA/SOAP,Zee Telugu,59.93340732519423,5.2,8.68
v8fMeLAmUxg,TELUGU,0,0,0,0,0,0,0,0,1561,1043,KALYANA VAIBHOGAME,2019.0,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43
vZE3rmzNOHY,TELUGU,1,0,10,10,0,0,5,5,2004,1360,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
w3zpKZe2HL4,TELUGU,3,0,14,14,0,0,8,6,1142,757,RADHAMMA KUTHURU,2022.0,DRAMA/SOAP,Zee Telugu,63.430777716492,6.23,9.82
wLN1wNKzmAM,TELUGU,3,0,10,10,0,0,6,4,1119,760,PREMA,2019.0,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03
wOBbGNx4zjA,TELUGU,12,0,13,12,0,1,9,4,1739,1203,MANASU MAMATA,2019.0,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65
wdM319bTeNk,TELUGU,2,0,10,10,0,0,7,3,1109,705,MOUNARAGAM,2019.0,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3
wqoVQGdM8NA,TELUGU,0,0,9,9,0,0,6,3,1475,976,SWATI CHINUKULU,2019.0,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79
